CMUN,M1
03064,1496.2038108013444
03065,898.9122658908129
03066,826.6642615911533
03067,262.9139344336482
03068,
03069,
03077,91.03232270709547
03070,2417.451171498113
03072,
03071,596.5937494627586
03073,
03074,1787.489675880175
03076,11451.161934027112
03078,64.31443054251186
03079,603.9445450086843
03080,2092.0507755268395
03082,347.2681767900157
03083,463.7785330352438
03085,71.88382601298294
03084,34.59741928836452
03086,
03088,559.5104308882827
03089,479.1355058445815
03903,1933.8383429245653
03091,78.17461554315996
03092,305.44532158123667
03090,620.0264313930114
03093,516.8847954657373
03094,237.95305141375397
03095,494.00766019836306
03096,306.4568558964389
03097,49.157851100490255
03099,2251.616431756495
03098,237.15400027217
03100,90.2559642296226
03101,449.6629307073601
03102,324.0830291926387
03103,1743.629064267952
03104,713.7518957796088
03902,3393.0711229213193
03105,252.40268810185492
03106,3073.454674294509
03901,452.7218574661193
03107,335.24963254504024
03060,396.69121134271427
03109,1124.1210163738483
03110,236.05268934252112
03111,343.15600462060996
03112,226.06785638101545
03113,1927.9056832778472
03114,1073.528523304736
03115,230.14830693233236
03116,1011.5192761460627
03118,3368.032002928401
03904,2999.225459092437
03120,2191.1954110787756
03122,578.552647608415
03117,52.46842303319122
03119,1083.925846750006
03121,493.7818130633657
03123,2895.179695826163
03124,64863.137164363536
03125,140.27726444376995
03127,
03128,563.1813195348743
03129,448.1708295710951
03130,
03131,438.1771807835845
03132,
03133,1964.0691313525942
03134,1018.2644077182662
03136,475.89747816221876
03137,61.8850374927702
03135,390.33808336019433
03138,7395.458107399382
03139,515.3599796863783
03140,264.0684299398569
03081,80.42585206042855
04001,832.5976714778543
04002,240.32533512615805
04003,193.0659180425415
04004,37.686109318828166
04005,55.61450891462682
04006,452.00173949177713
04007,91.35503745129236
04008,121.4787632535276
04009,281.49551599298616
04010,769.3081556160142
04011,216.207347263787
04012,557.2983923552944
04013,942.6723878884216
04014,1387.4977618408834
04015,1082.066799949843
04016,271.84139770469113
04017,6.325024896575993
04018,188.6165720387118
04019,
04904,
04020,
04021,428.32703356051053
04022,163.2916669332396
04023,1440.9323509724607
04024,276.7878835691263
04026,240.64488130108205
04027,630.196121630268
04028,180.75984978067768
04029,715.6285324678051
04030,141.7813822862621
04031,376.8917962829691
04032,126.6800095984701
04033,425.4703084217294
04036,
04037,73.73611048352089
04034,165.4273860497302
04035,1998.7593024670743
04038,280.3382738594253
04902,1165.4369208906694
04041,296.4079642133808
04043,72.57405608758567
04044,55.95294886213536
04045,18.267240946196765
04046,154.0332468119979
04047,78.69796260736643
04048,295.5609843928444
04049,129.42309996974072
04050,92.25217793798949
04051,
04052,436.86505592227104
04053,1180.4328395327452
04054,69.77271670169324
04055,
04056,419.84000953407997
04057,137.52003153383308
04058,
04059,39.567527621249084
04060,460.2265917071664
04061,170.20454632237215
04062,393.7551505026982
04063,106.25908570176914
04064,101.20681630881363
04903,966.4285123175274
04065,
04066,703.5472197901288
04067,105.92752175858433
04068,304.3481728055535
04069,318.5928712336443
04070,181.96929502165256
04071,345.74268194971586
04072,33.14496861170003
04073,419.57029945322324
04074,
04075,452.05485911683627
04076,
04077,56.75872989063734
04078,636.2974472294429
04079,738.0262174328166
04080,158.91149587030478
04081,
04082,719.493170526278
04083,642.4129523566294
04084,
04085,677.6291650426182
04086,1436.234155237191
04087,277.69663825163866
04088,209.0737807670189
04089,202.04126842089812
04090,787.3164867197089
04091,484.6227102965562
04092,133.27662323329298
04901,78.52241717893503
04093,15.105099959969785
04094,36.29597379210565
04095,656.2586467063936
04096,
04097,
04098,127.21442886405987
04099,614.3967955379397
04100,1350.2456905598362
04101,47.11045958717543
04102,965.861685563784
04103,27.303369640002735
01051,417.225157744783
01001,1177.344329667012
01002,1133.3312466475616
01049,520.1361782651588
01003,65.12385535616396
01006,
01037,
01008,230556.1654156382
01004,1371.2327861468846
01009,488.6378583116284
01010,877.2891511247226
01011,
01013,149244.19838206403
01014,
01016,189.08028266051673
01017,1188.194556696587
01021,210680.26939862908
01022,135.55107835276482
01023,508.33672413867293
01047,293.89400918387724
01046,21.359106128295405
01056,
01901,592.1889460356252
01027,12.107791109897557
01019,1645.3110827188748
01020,612.2229274669376
01028,2344.828441703164
01030,307.3135860073073
01031,394.349603382133
01032,79.3245040763171
01902,962.7459502069706
01033,
01036,1250.9713802368199
01058,598.3343856548609
01034,
01039,
01041,
01042,178.1689138744339
01043,2325.612093390735
01044,730.1687798085665
01052,
01053,
01054,264.837759566098
01055,
01057,
01059,2831.1995748867
01060,2115.407103694141
01061,
01062,660.1111050156669
01018,1593.246108357516
01063,
33001,262.82404542459795
33002,183.0427929416593
33003,2692.5789048991514
33004,442.367718479194
33005,171.53038398583718
33006,
33007,501.44563400579057
33008,107.89009767495274
33009,23.12749655716394
33010,437.6176337432672
33012,778.9681770316091
33011,133.72897303059864
33013,1426.920916544118
33014,538.1840847812863
33015,9.057485160037414
33016,462.90140152591414
33017,77.02807368084316
33018,
33019,546.9984190572335
33020,407.2081208726702
33021,160.9357568271954
33022,4389.029816586911
33023,244.70671884826282
33024,966.3240067038115
33025,491.6540565130516
33026,503.3149400685305
33027,380.10233271846295
33028,
33029,
33030,
33031,491.03866117783514
33032,334.7969981074284
33033,149.33990479441078
33035,385.58887927614234
33036,215.80360820543447
33037,326.61496079980265
33038,295.22916735157764
33039,646.0660854039969
33040,282.1833437613247
33041,545.265734354229
33042,719.680263810248
33043,
33044,947.9529238157687
33045,255.52140846441307
33046,
33047,134.65500225201416
33048,641.3090277117697
33049,241.55245152384853
33050,83.97069200297516
33051,407.0941636716034
33052,
33053,
33054,
33055,40.60893007092525
33056,401.38407718527685
33057,520.7551680236718
33058,
33059,175.94409486270075
33061,607.3602832892582
33060,747.0849276156785
33063,3958.7415681211864
33062,
33064,101.18823388402383
33065,164.84027515120508
33066,645.0743267145591
33067,347.365774937614
33068,61.34017359488318
33069,247.70957074024324
33070,
33071,76.07014899971782
33072,
33073,44.906571858495525
33034,164.85411727571653
33074,95.51053312422711
33075,
33076,978.6760958063697
33077,186.04749638906455
33078,1689.6472738170633
05001,2033.8692183556204
05002,287.768052828171
05005,
05007,
05008,
05010,
05012,
05013,193.89067074780428
05014,164.7926706026564
05015,
05016,524.0160114533763
05017,1254.229585498241
05018,
05019,1605.2523619783956
05021,715.6764137454852
05022,4466.385692453896
05023,
05024,
05025,
05026,
05027,1642.4802431216956
05029,
05030,
05033,
05034,
05035,
05036,7101.545321532725
05037,
05038,
05039,
05040,
05041,405.51124242036536
05042,
05043,4625.828738045213
05044,
05045,459.2688089669142
05046,
05047,169.3678186214481
05048,
05049,
05051,848.3331194074556
05052,
05053,
05054,753.3601950684691
05055,
05056,1099.9799757550288
05057,329.1604174895538
05058,
05067,
05059,
05060,
05061,329.5010853931778
05062,3114.677235890582
05063,
05064,
05065,5501.289251998285
05066,167.69614853472729
05903,
05069,
05070,
05072,
05073,736.1467458053962
05074,627.5336667033346
05075,
05076,66835.57662530529
05077,
05078,779.0395345631474
05079,
05080,
05081,
05082,
05083,
05085,
05084,
05086,
05087,4226.708687548533
05088,
05089,93.11040310391105
05090,
05092,
05093,425.96760261271214
05094,474.5559843965144
05095,172.65913873462804
05096,
05097,274.22809637035334
05099,358.821900266512
05100,
05102,153.6505257995503
05101,962.704728266481
05103,
05106,
05104,320.8556364892905
05105,455.1451226087034
05107,
05108,
05109,
05110,
05113,
05112,
05114,2091.0115160145792
05115,2158.163724644394
05116,3586.908469117624
05117,
05118,
05119,
05120,40262.412024805
05121,3121.8703351419817
05122,
05123,
05124,
05125,2537.120216307652
05126,
05127,63.46722283419427
05128,
05129,
05130,
05131,
05132,1144.4263653453786
05133,
05134,
05135,
05136,
05138,
05139,27872.487209615527
05140,
05141,
05142,
05143,
05144,
05145,
05149,
05147,
05148,
05152,
05153,
05151,
05154,
05155,
05156,318.2262605679274
05157,
05158,577.8510300868451
05159,
05160,157.34034489679186
05161,2626.0368720041006
05162,1206.527217797173
05163,
05164,
05165,166.430934267033
05166,
05167,338.342383287037
05168,321.4164599923177
05169,3046.6420239873514
05170,
05171,
05172,554.2801047980705
05173,
05174,
05175,
05176,
05177,
05178,227.28876843632582
05179,792.908036175772
05180,
05181,
05182,561.4205454546084
05183,
05184,1486.144146080323
05185,
05186,3580.260629234004
05187,216.50115899984854
05188,
05189,57.61197198582785
05190,
05191,
05192,
05193,
05194,
05195,682.630366168074
05196,9788.309667637623
05197,
05198,1916.5555007400926
05199,
05200,
05201,1679.4169037960773
05206,
05208,
05207,80.38208780471103
05209,
05901,
05210,
05211,11188.342907794617
05212,
05213,
05214,
05215,378.6469327137572
05216,
05217,
05218,
05219,
05220,
05231,170.25589442279644
05204,984.5069793872868
05205,
05222,
05221,
05226,
05224,
05225,315.008234886921
05902,
05227,375.4362459262696
05228,
05904,1532.005582972858
05229,
05230,
05232,410.7839627135288
05233,190.59587606592393
05234,
05235,
05236,
05237,
05238,138.02739945388495
05239,301.47354634268464
05240,656.3705132688668
05241,137.97440672323256
05242,
05243,
05244,
05245,
05247,
05246,
05249,
05251,
05252,
05253,
05254,
05256,
05257,
05905,1738.3703157205425
05258,1301.9611487197749
05259,
05260,
05261,2260.6322746840733
05262,68.88231086520035
05263,
05264,
05265,
05266,
05267,
06001,1509.5716575902165
06002,22.98122566817878
06003,13842.941999669285
06004,1203.5635193246949
06005,1263.8762414212658
06006,269.4355893520676
06007,915.9790145927492
06008,1997.1699721730254
06009,1464.5362172263265
06010,892.4040232156399
06011,569.8749809504947
06012,1084.0674527583487
06013,13530.667928690955
06014,1729.8695544425964
06015,3555.812173097214
06016,314.3912920963043
06017,988.3219582646748
06018,
06019,
06020,698.0817913017082
06021,565.3275259466523
06022,1496.598508967246
06023,523.3308762053085
06024,580.6759986585837
06025,159.18080259460504
06026,1504.0130767589906
06027,10590.600354845283
06028,711.595186628737
06029,198.58067739393502
06030,1310.6812300428305
06031,444.6704970610619
06032,2900.2711795993027
06033,1786.3613279005144
06034,2663.2774892453026
06035,655.6850333843137
06036,1395.6969258978133
06042,839.7246049624724
06037,366.54774030450096
06038,762.8259007075004
06039,1590.5126489745426
06040,945.7696273418161
06041,183.04593397855027
06043,630.9417881915845
06044,995.9889000398457
06045,1390.4268803999446
06046,850.6992993436189
06047,4068.3258465448766
06048,755.0120193183938
06049,396.9908018908921
06050,1120.0518744617652
06051,1401.3874619897053
06052,459.72076937054743
06053,504.8380197680891
06054,529.8412781210014
06055,246.6790513621279
06056,1383.205797639685
06057,483.82445138264274
06058,613.1010352940806
06059,1296.3886416599726
06903,6515.393629849291
06060,657.4540003655989
06061,1816.1314836511938
06062,439.83732343415625
06063,1593.9786938946208
06064,1063.3786341983725
06065,
06066,481.58830349461175
06067,1068.3084947953407
06068,2237.8404017837147
06069,99.58186559307597
06070,660.8164752074225
06071,1189.7103692576347
06073,1580.2443021727215
06074,232.65988233556135
06072,596.3252705281817
06075,1169.3789583692937
06076,1833.3259895772119
06077,
06078,1500.5371821836377
06079,619.909877407726
06080,1748.550678379577
06081,844.0914311635478
06082,350.1440418598006
06083,1918.7166896613994
06084,311.56437646161265
06085,2493.4848259704077
06086,626.5874634524155
06087,1062.833932575171
06088,776.2725312517475
06089,930.4712064521399
06090,1924.9896304459267
06091,1922.6024584056586
06092,1060.3211208539713
06093,587.8623913743421
06094,104.43183973004886
06095,517.5336792011227
06096,590.3726369185911
06097,435.4555492815802
06098,2024.4189432266494
06099,413.1720901573031
06100,
06101,2490.8060086314135
06102,1238.1766924626816
06103,1253.8690498991155
06104,1786.3332695834388
06107,442.22018047133656
06108,791.871932345419
06105,
06106,2620.998493477206
06902,
06109,433.18278314262085
06110,
06111,1568.4873785154393
06112,976.1955184955295
06113,1421.5246304143698
06114,252.38125609671192
06115,1125.6551754536495
06116,983.0871856690148
06117,513.4665781272079
06119,
06123,193.3047433043599
06118,1731.2454349544016
06120,676.4324456685816
06121,1337.843614901889
06122,800.7897205610928
06124,1218.5848575990447
06125,1158.8709766611362
06126,1329.19197350387
06127,792.4030513631121
06128,
06129,836.7164073422421
06130,4076.8008337565525
06131,1556.8948206296654
06132,1157.704073170546
06133,908.6437730667067
06134,
06135,379.94091338575726
06136,2717.076256339108
06137,302.3199473122378
06901,
06138,446.13311867085866
06139,54.61195809399534
06140,503.1509730114208
06141,162.45921329222668
06146,1559.0634561227055
06147,1789.6909461334049
06148,1232.3419627232975
06142,1277.0980398699146
06143,1063.8149862145187
06144,1093.123702398762
06145,593.6968905803599
06149,1717.3690366221379
06150,3264.8497756240795
06151,1513.233005441584
06152,716.7346516464403
06153,1152.7326866234664
06154,1761.3509412672884
06156,481.3441142927492
06155,
06157,223.7612379376094
06158,764.8491975214641
06159,745.7950714383395
06160,835.5083162167268
06162,672.4662855167542
06161,8763.969709072642
07002,190.168105803299
07001,341.3616531296073
07003,1071.5388255958767
07004,168.65619662108156
07005,147.15098191722126
07901,269.66997954218783
07006,271.0372346757665
07007,80.09246058863178
07008,191.12568689147292
07009,76.01555918878718
07010,266.4805074330414
07011,706.5091777436809
07012,207.69944742484597
07013,256.51299538391214
07014,657.482883769026
07064,331.48683760163385
07015,382.83029030857915
07016,115.20084730858066
07017,292.7685323328018
07018,
07026,553.8593304474897
07019,3335.4714998937843
07020,219.46912426824417
07021,330.9268685802804
07022,232.01447971286856
07023,345.6803412978457
07024,58.75224459662688
07025,59.151507061060684
07027,528.7885364281734
07028,572.0242899976602
07029,280.2715481139394
07030,232.30927141800782
07031,689.8314749209432
07033,271.9985952205658
07034,246.2271993978864
07032,682.8166572252459
07035,197.59623179555612
07036,1574.4604349647825
07037,432.21324615225586
07902,395.41605552890184
07038,142.11014655812596
07039,384.44624080283603
07040,897.441231934117
07041,117.19286352381717
07044,598.925043555767
07042,565.2233172163216
07043,184.44478052515743
07045,441.3159475776381
07059,860.9514171401738
07046,495.3863099527748
07049,125.20632963144772
07050,
07048,147.6157741381525
07051,4267.181458900167
07052,381.0457976696077
07053,87.07261681261053
07054,524.9262479076052
07055,2317.1024585798014
07056,521.049578768762
07057,336.96840572042294
07058,247.324511279944
07047,99.68944205585146
07060,350.3498353487955
07061,447.5082311029984
07062,107.60272628924355
07063,518.9447700300209
07065,345.75305611230874
08001,523.2593609843568
08002,
08014,172.35928594746815
08003,88.23026491151951
08004,295.59621314910044
08005,65.77789288226312
08006,405.9723191233098
08007,1082.8376725752453
08008,
08009,2315.3285626889583
08010,385.8391182870245
08011,499.8221096142509
08012,809.4429358171917
08013,121.35363745392075
08015,763.6914901606381
08904,1044.6279298766995
08016,440.9639909226515
08017,125.07628261756392
08018,416.6212570258974
08252,1424.504741433429
08019,496.89984544018665
08020,211.21567528069784
08021,
08022,348.7555792231845
08023,366.6569219666159
08024,
08025,114.92637474988167
08026,176.8599911486432
08027,
08028,45.56924657469351
08029,650.0971110870769
08030,407.61528688016506
08031,238.88725500634155
08034,
08033,297.59660439159705
08032,1389.3634336158088
08035,588.5059657653609
08037,833.0904294718039
08038,297.30698974832933
08036,612.7813047434576
08039,681.8252600377662
08040,640.6078846593543
08041,505.00940338320015
08042,139.21198661223866
08043,3.625299106039268
08044,466.8846244965549
08045,
08046,691.365534787523
08047,74.23191359157067
08048,67.6186869367627
08049,91.44809917285775
08057,370.0421825900456
08052,1011.2332710150314
08050,
08051,919.7715045102449
08053,118.87778933616798
08054,397.1404767290448
08055,790.8642381211185
08056,418.41423003300895
08058,510.687271058498
08060,103.82343772141314
08059,602.5116766226554
08061,391.9080486104028
08062,115.04836225379138
08063,
08064,548.0989757072622
08065,170.76415735082082
08066,
08067,169.80146938167587
08268,254.4833138470104
08266,1153.431540998335
08068,75.34685399319252
08069,982.4927058676981
08070,95.83404501610092
08071,360.6539387295368
08072,131.2497482652176
08073,699.6672782869177
08074,1194.0746677012016
08075,23.8119346683477
08076,284.84930463159276
08077,1325.1010387341419
08078,
08254,41.79326803487498
08079,359.54865973821353
08134,56.16290059570357
08080,
08082,104.73479371867779
08081,321.4423049967534
08083,215.46737213093968
08084,214.16425403291908
08085,13.5675894722691
08086,2659.2262965104683
08090,
08087,
08088,732.7846194428417
08089,694.8739674165731
08091,135.82239491027062
08092,185.95125016745826
08093,
08094,2949.525700985602
08095,
08096,1161.20457419538
08097,3942.6422956386014
08099,238.77700204057925
08100,4116.083616147198
08101,375.899226705159
08162,820.6072824306697
08102,651.5431545237883
08103,18.97207909676818
08104,
08105,490.2247566304682
08107,524.0932635410336
08108,809.0507282027703
08106,315.2482400555459
08109,95.24458021107637
08110,612.301137783887
08111,
08112,1147.0340436088452
08113,741.2164253519913
08242,
08114,400.94979999279604
08115,2685.0441495196515
08116,
08117,587.5566802769422
08118,544.5756954428052
08119,70.2992652162966
08120,342.31984989850844
08121,989.696004397274
08122,
08138,485.06695892803845
08123,525.2522833665666
08124,957.9538993383181
08128,70.9528613141348
08127,579.9689462936306
08125,1244.492799323645
08130,
08131,850.5097853324498
08126,2102.4921563288326
08132,123.91206496461898
08133,
08135,2067.891249970294
08136,841.5454775951761
08137,132.62843268969007
08129,
08139,54.41850690026777
08140,1305.955934064531
08141,407.06522479592724
08142,112.06187249565451
08143,65.402132623269
08145,311.5218364411537
08146,111.12579448318102
08147,361.05247590238497
08148,
08149,101.80058895476569
08144,249.48862727570966
08150,9056.254115045658
08151,142.97526794945352
08152,
08153,73.47792869770458
08154,
08155,606.9070554727716
08156,2723.7912066546523
08157,582.5212559147652
08905,1613.2165277341485
08158,24.54791565751932
08159,890.0716944289242
08160,171.82822715372012
08161,211.4658672069048
08163,542.6965952959723
08164,64.31622172360878
08165,327.00591526554825
08166,90.4820011007489
08167,2018.2339377147844
08182,745.8489167954054
08168,25.35418900729062
08169,1411.004144318137
08171,
08170,193.99738643938
08230,329.97614369033084
08172,381.9917255059637
08174,
08175,1324.0027514723636
08176,368.48839167136174
08177,
08178,64.49852993914385
08179,18.41328205940325
08180,1177.1171220409217
08181,998.2849744311368
08183,82.946641414466
08184,358.1804259762463
08185,142.4573725337265
08901,
08187,802.518562476739
08188,
08190,368.72063462044616
08191,543.0375075442363
08194,2621.401564911319
08195,
08196,472.1930956176659
08197,313.24662674618196
08198,535.2957601557559
08199,
08200,611.2936345917907
08201,926.0300613045312
08203,115.1655939631205
08202,797.3080433278592
08204,150.07103745778613
08205,1108.9082772974007
08206,568.8524909476043
08207,379.5247829820588
08208,119.31356176379282
08210,308.99396222597863
08211,801.938995284414
08212,459.1502309798756
08209,668.2693177427622
08213,2042.4876614241214
08215,725.859350302346
08193,226.66724797371626
08216,1461.7673289914012
08218,263.69441457486545
08217,1170.2356402026414
08903,491.75105473175404
08220,417.51944178286806
08221,2192.138413587386
08222,164.7382713005703
08223,
08225,
08224,
08226,258.2318069795558
08227,8907.035990314409
08228,
08229,115.79332853825264
08231,442.9433425646805
08232,191.69210350431092
08233,645.0064961485656
08234,161.37863830293838
08189,
08235,758.0285406465937
08236,270.8415302765999
08237,33.497107721808106
08238,1524.8134192127068
08239,
08240,571.2216996665577
08241,
08098,241.47696299501033
08262,299.16889443516834
08264,207.1763648190222
08265,1217.5076582056613
08263,1170.0181211710474
08243,
08244,767.2962102420514
08245,777.0139901438735
08246,2018.004249685078
08247,630.8117653552852
08248,271.53304001382065
08249,317.28080535015584
08250,534.6955861442603
08251,933.1533224870876
08253,2583.3687418388704
08256,
08255,267.5016668109964
08257,
08259,1215.4522968943563
08258,163.62620262200093
08260,2115.04372354275
08261,1314.4215820891445
08192,1351.9398018260665
08267,240.20497418271924
08269,94.56146321151742
08270,1055.4144697197278
08271,
08272,
08273,46.58681397995401
08274,337.80262879601304
08276,1381.1660662693487
08277,479.5057285996416
08278,143.59752007093863
08275,
08280,204.32995304968625
08281,102.08733625026704
08279,374.7510251428361
08282,916.4262094737795
08283,743.7125368748605
08284,621.5241379643508
08285,1350.2767257781104
08286,172.28832529516677
08287,95.49484328298139
08288,
08289,88.09491764740619
08290,493.700135396252
08291,13.473191111507122
08292,186.63811106683676
08293,
08294,194.45972969157125
08295,86.80591239572524
08296,319.9774371175831
08297,
08298,1455.7533472522641
08299,200.47249329308107
08301,717.6699762994702
08300,325.70678191306297
08305,633.5482374252956
08306,502.60457226809353
08303,
08302,358.95062042421915
08902,1110.2791366009565
08307,832.5145884017091
08214,526.0335660277085
08219,263.7693840318748
08304,25387.630887380674
08308,
48001,1297.407235296423
48002,2123.8724714353157
48911,
48912,136.65366714884294
48003,1024.4231245665358
48004,
48005,
48006,
48093,100.50901933812109
48009,1403.0025755441734
48914,180.11341335125832
48010,
48011,3765.6639059787876
48023,
48008,79.22256520517159
48091,79.85306995174722
48070,570.5473302227556
48012,2443.374952976853
48090,303.262595776301
48013,1248.142505459873
48014,1834.5427156505102
48015,902.744007147782
48092,
48016,1021.9553762399164
48017,488.1568158911648
48018,207.26658102137407
48019,67.83574265536451
48020,853.3539269356763
48021,1316.5812963923272
48901,887.7460093297078
48026,2524.9419583280464
48027,654.1892108407985
48028,41.13088848134458
48031,98.31534458145865
48032,912.3218588405172
48902,1966.9555913459856
48033,291.848884657998
48034,111.17332461533852
48079,
48029,2117.449253693084
48030,297.0324670301442
48906,458.6821733211928
48035,
48036,573.9891730663894
48037,11139.977957274306
48038,
48039,615.2267054961178
48040,1429.0581435857907
48041,
48046,381.6935719516942
48044,445.6971333317333
48047,
48042,378.4602757285773
48043,1272.6775994186803
48045,690.9155528364234
48048,78.834197236877
48094,147.63554792400984
48049,11812.9524637647
48910,428.6054100038503
48050,
48022,
48907,1641.6455292573683
48051,
48052,441.30809298966255
48053,
48054,1866.2322546679738
48057,1559.9882798597341
48055,
48056,364.66438248512355
48081,1107.6906251279438
48903,1473.2601006271784
48058,133.23904769456286
48059,
48060,288.1323194324082
48061,
48062,
48063,19383.81167346762
48064,
48066,
48068,219.4789974231119
48069,430.596444668957
48007,
48908,
48071,2084.709554730522
48067,
48909,
48073,137.14072793740138
48075,1144.2917704133215
48083,2468.4833554102247
48072,3042.7406043540286
48077,806.7145610140052
48078,1030.9449518804759
48082,450.9557475443984
48084,1030.1622137038876
48904,2461.152650330078
48085,776.2397164628227
48086,2761.1643046941413
48076,2069.0304933080834
48087,
48088,
48065,
48089,1060.0589537543024
48074,354.2475761661917
48080,8415.663215564457
48095,34.984513053084996
48096,558.2214370068091
48905,1668.3237756497028
48097,
48024,11.960452606008094
48025,
48913,2705.51840004736
48915,
09001,
09003,3164.631086985768
09006,
09007,
09009,717.0152654212004
09010,1222.0884049837907
09011,
09907,856.109321638299
09012,
09013,
09014,901.5595957945553
09016,828.3928666381611
09017,1597.0406688819864
09018,1338.0621812064016
09019,2423.691457190249
09020,2536.8255245681594
09021,
09022,1889.1399900693273
09023,246.60291378996817
09024,3507.819685730438
09025,9417.567074591021
09026,1384.7275174170938
09027,1040.5086651269717
09029,8982.452462472234
09030,5106.291637271427
09032,2521.4097971325123
09033,1062.7984865062533
09034,3541.1772542642284
09035,667.0498885565627
09036,
09037,4351.932341251901
09038,3041.468670781786
09039,6197.225892407756
09041,
09043,912.6496658654709
09044,
09045,218.5719259528122
09046,3188.0483584221133
09047,
09048,1419.7566364637753
09050,
09051,
09052,6216.644408269934
09054,984.896058375102
09055,5460.946061980919
09056,931.0350090185675
09057,
09058,2610.6241915324817
09059,808.9859577927905
09060,
09061,5852.97435250622
09062,
09064,3174.405403133434
09065,4216.746609172593
09066,1544.548023569568
09067,909.1523361103451
09068,
09070,
09071,
09072,1102.188891999964
09073,470.4342965761697
09074,1028.3446429917599
09075,
09076,
09077,1690.8218287077493
09078,1372.5824642909297
09079,
09083,691.4505137344511
09082,5279.443175369673
09084,578.0024940487721
09085,830.608670565543
09088,422.1771841594849
09086,2322.5797415363613
09090,3031.298728259181
09091,1809.6838074785844
09063,2306.6596814727422
09093,1851.0064028663849
09094,861.8778405919683
09095,4009.153453587607
09098,5554.046554909306
09100,2586.415162875217
09101,
09102,8817.107790312783
09103,
09104,
09105,2453.413036529596
09108,1006.878934522188
09109,705.8390007275763
09110,658.0264573286044
09112,4658.829392807088
09113,1349.5715254425027
09114,879.1778738019045
09115,1520.4367347531568
09117,
09119,
09120,1384.1869827448356
09122,2812.570263379785
09124,609.710794211367
09123,2412.0673137663966
09125,699.6208186604431
09127,
09128,3713.214938286362
09129,7882.882559108874
09130,
09131,499.3975610376288
09132,620.5028898876953
09133,
09134,9668.192982787095
09135,10940.328887337224
09136,287.7436947372314
09137,458.5798153773161
09138,
09139,
09140,
09141,4047.293990618325
09143,
09144,1151.3287496766343
09148,1114.6522633757793
